CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-24T14:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-24T11:12:25.210944","15.50352724","0.00045750","51.6405","292.4482","72.1791","287.9696","0","U","25544","999","40292","0.00041996000000","0.00023890","0.0000000000000","6793.832","92.882","418.806","412.589","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941643","234525601","0 ISS (ZARYA)","1 25544U 98067A   23175.46695846  .00023890  00000-0  41996-3 0  9990","2 25544  51.6405 292.4482 0004575  72.1791 287.9696 15.50352724402920"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-24T15:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-24T14:50:30.041664","15.50361150","0.00045930","51.6418","291.6954","77.0764","48.8893","0","U","25544","999","40294","0.00043652000000","0.00024860","0.0000000000000","6793.808","92.882","418.793","412.552","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941678","234526142","0 ISS (ZARYA)","1 25544U 98067A   23175.61840326  .00024860  00000-0  43652-3 0  9991","2 25544  51.6418 291.6954 0004593  77.0764  48.8893 15.50361150402941"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-24T17:56:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-24T16:28:58.648224","15.50355822","0.00046640","51.6421","291.3549","72.7233","75.1735","0","U","25544","999","40295","0.00033791000000","0.00019123","0.0000000000000","6793.823","92.882","418.857","412.520","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941683","234526147","0 ISS (ZARYA)","1 25544U 98067A   23175.68678991  .00019123  00000-0  33791-3 0  9994","2 25544  51.6421 291.3549 0004664  72.7233  75.1735 15.50355822402952"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-24T21:16:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-24T19:31:40.471968","15.50360507","0.00047800","51.6428","290.7268","75.1204","61.3607","0","U","25544","999","40297","0.00033458000000","0.00018933","0.0000000000000","6793.810","92.882","418.922","412.427","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941689","234526584","0 ISS (ZARYA)","1 25544U 98067A   23175.81366287  .00018933  00000-0  33458-3 0  9999","2 25544  51.6428 290.7268 0004780  75.1204  61.3607 15.50360507402977"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T01:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-24T19:31:40.471968","15.50361685","0.00046940","51.6423","290.7258","72.8718","63.6102","0","U","25544","999","40297","0.00034217000000","0.00019375","0.0000000000000","6793.806","92.882","418.860","412.482","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941947","234532848","0 ISS (ZARYA)","1 25544U 98067A   23175.81366287  .00019375  00000-0  34217-3 0  9994","2 25544  51.6423 290.7258 0004694  72.8718  63.6102 15.50361685402972"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T05:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-25T04:29:30.249024","15.50394583","0.00044880","51.6437","288.8772","77.3404","345.1305","0","U","25544","999","40303","0.00053796000000","0.00030804","0.0000000000000","6793.710","92.880","418.624","412.526","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3941954","234532855","0 ISS (ZARYA)","1 25544U 98067A   23176.18715566  .00030804  00000-0  53796-3 0  9996","2 25544  51.6437 288.8772 0004488  77.3404 345.1305 15.50394583403033"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T14:46:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-25T10:24:42.707232","15.50396596","0.00046190","51.6404","287.6555","74.9902","285.1598","0","U","25544","999","40307","0.00037920000000","0.00021554","0.0000000000000","6793.704","92.879","418.707","412.431","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942484","234545727","0 ISS (ZARYA)","1 25544U 98067A   23176.43382763  .00021554  00000-0  37920-3 0  9996","2 25544  51.6404 287.6555 0004619  74.9902 285.1598 15.50396596403072"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T13:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-25T12:25:03.753120","15.50383914","0.00044100","51.6416","287.2388","74.3475","32.5820","0","U","25544","999","40308","0.00011332000000","0.00006103","0.0000000000000","6793.741","92.880","418.602","412.610","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942286","234540598","0 ISS (ZARYA)","1 25544U 98067A   23176.51740455  .00006103  00000-0  11332-3 0  9993","2 25544  51.6416 287.2388 0004410  74.3475  32.5820 15.50383914403086"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T18:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-25T17:13:30.892224","15.50410939","0.00045310","51.6419","286.2457","79.5081","66.2162","0","U","25544","999","40311","0.00040617000000","0.00023136","0.0000000000000","6793.662","92.879","418.606","412.449","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942541","234546855","0 ISS (ZARYA)","1 25544U 98067A   23176.71771866  .00023136  00000-0  40617-3 0  9998","2 25544  51.6419 286.2457 0004531  79.5081  66.2162 15.50410939403114"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-25T21:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-25T18:43:03.951840","15.50411854","0.00046390","51.6420","285.9354","80.1049","52.9511","0","U","25544","999","40312","0.00039088000000","0.00022246","0.0000000000000","6793.660","92.879","418.676","412.373","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942550","234547293","0 ISS (ZARYA)","1 25544U 98067A   23176.77990685  .00022246  00000-0  39088-3 0  9997","2 25544  51.6420 285.9354 0004639  80.1049  52.9511 15.50411854403127"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T02:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T01:02:31.270272","15.50423403","0.00046410","51.6420","284.6292","81.6929","83.1203","0","U","25544","999","40316","0.00038876000000","0.00022132","0.0000000000000","6793.626","92.878","418.644","412.338","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942815","234553748","0 ISS (ZARYA)","1 25544U 98067A   23177.04341748  .00022132  00000-0  38876-3 0  9996","2 25544  51.6420 284.6292 0004641  81.6929  83.1203 15.50423403403161"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T05:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T03:42:10.966176","15.50428689","0.00046240","51.6419","284.0793","81.7049","342.3771","0","U","25544","999","40318","0.00038973000000","0.00022193","0.0000000000000","6793.611","92.878","418.617","412.334","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3942822","234553755","0 ISS (ZARYA)","1 25544U 98067A   23177.15429359  .00022193  00000-0  38973-3 0  9998","2 25544  51.6419 284.0793 0004624  81.7049 342.3771 15.50428689403187"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T09:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T08:21:01.753344","15.50439564","0.00045420","51.6416","283.1215","82.0278","343.6046","0","U","25544","999","40321","0.00039784000000","0.00022675","0.0000000000000","6793.579","92.877","418.529","412.358","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943139","234561316","0 ISS (ZARYA)","1 25544U 98067A   23177.34793696  .00022675  00000-0  39784-3 0  9993","2 25544  51.6416 283.1215 0004542  82.0278 343.6046 15.50439564403217"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T13:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T13:07:18.851808","15.50445039","0.00046710","51.6419","282.1332","83.0815","12.9449","0","U","25544","999","40324","0.00038533000000","0.00021949","0.0000000000000","6793.563","92.877","418.601","412.254","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943142","234561319","0 ISS (ZARYA)","1 25544U 98067A   23177.54674597  .00021949  00000-0  38533-3 0  9997","2 25544  51.6419 282.1332 0004671  83.0815  12.9449 15.50445039403240"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T20:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T19:31:00.350400","15.50469359","0.00045880","51.6416","280.8162","78.1187","66.1259","0","U","25544","999","40328","0.00073002000000","0.00042140","0.0000000000000","6793.492","92.875","418.474","412.240","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943432","234568558","0 ISS (ZARYA)","1 25544U 98067A   23177.81319850  .00042140  00000-0  73002-3 0  9991","2 25544  51.6416 280.8162 0004588  78.1187  66.1259 15.50469359403282"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-26T21:16:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-26T20:48:36.156096","15.50459432","0.00046720","51.6422","280.5449","84.2858","0.9365","0","U","25544","999","40329","0.00038549000000","0.00021970","0.0000000000000","6793.521","92.876","418.560","412.212","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943435","234568562","0 ISS (ZARYA)","1 25544U 98067A   23177.86708514  .00021970  00000-0  38549-3 0  9990","2 25544  51.6422 280.5449 0004672  84.2858   0.9365 15.50459432403297"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T06:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T02:37:55.944192","15.50457132","0.00045770","51.6398","279.3473","80.0871","280.0635","0","U","25544","999","40333","0.00028335000000","0.00016013","0.0000000000000","6793.527","92.876","418.502","412.283","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943903","234579671","0 ISS (ZARYA)","1 25544U 98067A   23178.10967528  .00016013  00000-0  28335-3 0  9994","2 25544  51.6398 279.3473 0004577  80.0871 280.0635 15.50457132403336"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T05:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T05:02:33.776160","15.50473989","0.00046990","51.6422","278.8438","83.7742","117.3824","0","U","25544","999","40334","0.00038315000000","0.00021845","0.0000000000000","6793.478","92.875","418.535","412.151","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943714","234575132","0 ISS (ZARYA)","1 25544U 98067A   23178.21011315  .00021845  00000-0  38315-3 0  9998","2 25544  51.6422 278.8438 0004699  83.7742 117.3824 15.50473989403342"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T10:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T09:09:09.515232","15.50468726","0.00048550","51.6414","277.9979","81.7764","355.8342","0","U","25544","999","40337","0.00030536000000","0.00017303","0.0000000000000","6793.494","92.875","418.657","412.060","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3943959","234581077","0 ISS (ZARYA)","1 25544U 98067A   23178.38136013  .00017303  00000-0  30536-3 0  9990","2 25544  51.6414 277.9979 0004855  81.7764 355.8342 15.50468726403379"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T14:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T13:27:37.848672","15.50471829","0.00045790","51.6400","277.1106","81.1722","278.9785","0","U","25544","999","40340","0.00028081000000","0.00015874","0.0000000000000","6793.484","92.875","418.460","412.239","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944220","234587395","0 ISS (ZARYA)","1 25544U 98067A   23178.56085473  .00015874  00000-0  28081-3 0  9996","2 25544  51.6400 277.1106 0004579  81.1722 278.9785 15.50471829403407"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T14:56:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T14:00:00.099936","15.50474468","0.00047750","51.6413","276.9966","84.2542","41.4603","0","U","25544","999","40340","0.00029724000000","0.00016833","0.0000000000000","6793.477","92.875","418.586","412.098","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944226","234587405","0 ISS (ZARYA)","1 25544U 98067A   23178.58333449  .00016833  00000-0  29724-3 0  9998","2 25544  51.6413 276.9966 0004775  84.2542  41.4603 15.50474468403408"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-27T21:56:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-27T19:58:58.056960","15.50480722","0.00047900","51.6414","275.7603","85.0584","352.9958","0","U","25544","999","40344","0.00027456000000","0.00015515","0.0000000000000","6793.459","92.874","418.578","412.069","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944280","234588958","0 ISS (ZARYA)","1 25544U 98067A   23178.83261640  .00015515  00000-0  27456-3 0  9995","2 25544  51.6414 275.7603 0004790  85.0584 352.9958 15.50480722403443"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T02:46:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T00:13:34.000320","15.50486480","0.00047900","51.6414","274.8837","85.5598","260.0259","0","U","25544","999","40346","0.00027539000000","0.00015567","0.0000000000000","6793.442","92.874","418.561","412.053","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944571","234596133","0 ISS (ZARYA)","1 25544U 98067A   23179.00942130  .00015567  00000-0  27539-3 0  9994","2 25544  51.6414 274.8837 0004790  85.5598 260.0259 15.50486480403464"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T07:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T03:22:56.876448","15.50490539","0.00045720","51.6400","274.2345","82.7889","277.3619","0","U","25544","999","40349","0.00027860000000","0.00015756","0.0000000000000","6793.430","92.874","418.401","412.189","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944800","234601832","0 ISS (ZARYA)","1 25544U 98067A   23179.14093607  .00015756  00000-0  27860-3 0  9992","2 25544  51.6400 274.2345 0004572  82.7889 277.3619 15.50490539403491"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T08:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T06:45:10.736064","15.50496555","0.00047760","51.6415","273.5347","85.4877","339.0826","0","U","25544","999","40351","0.00028321000000","0.00016028","0.0000000000000","6793.412","92.873","418.522","412.033","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944821","234602339","0 ISS (ZARYA)","1 25544U 98067A   23179.28137426  .00016028  00000-0  28321-3 0  9991","2 25544  51.6415 273.5347 0004776  85.4877 339.0826 15.50496555403517"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T11:26:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T09:59:40.999200","15.50499586","0.00047480","51.6418","272.8650","86.3285","12.6836","0","U","25544","999","40353","0.00027538000000","0.00015574","0.0000000000000","6793.403","92.873","418.494","412.043","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944822","234602340","0 ISS (ZARYA)","1 25544U 98067A   23179.41644675  .00015574  00000-0  27538-3 0  9999","2 25544  51.6418 272.8650 0004748  86.3285  12.6836 15.50499586403535"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T13:36:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T13:06:52.028064","15.50505341","0.00047000","51.6413","272.2199","88.2922","16.7745","0","U","25544","999","40355","0.00028843000000","0.00016338","0.0000000000000","6793.387","92.873","418.444","412.059","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3944823","234602341","0 ISS (ZARYA)","1 25544U 98067A   23179.54643551  .00016338  00000-0  28843-3 0  9994","2 25544  51.6413 272.2199 0004700  88.2922  16.7745 15.50505341403552"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T18:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T16:14:50.358336","15.50508224","0.00047670","51.6417","271.5727","87.5675","26.6090","0","U","25544","999","40357","0.00027709000000","0.00015678","0.0000000000000","6793.378","92.873","418.482","412.005","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945050","234607684","0 ISS (ZARYA)","1 25544U 98067A   23179.67697174  .00015678  00000-0  27709-3 0  9994","2 25544  51.6417 271.5727 0004767  87.5675  26.6090 15.50508224403573"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-28T22:46:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T17:18:15.314112","15.50508097","0.00045640","51.6401","271.3582","84.2307","275.9202","0","U","25544","999","40358","0.00025518000000","0.00014399","0.0000000000000","6793.379","92.873","418.344","412.143","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945224","234612218","0 ISS (ZARYA)","1 25544U 98067A   23179.72101058  .00014399  00000-0  25518-3 0  9996","2 25544  51.6401 271.3582 0004564  84.2307 275.9202 15.50508097403587"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T01:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-28T17:53:14.322624","15.50513526","0.00046100","51.6422","271.2343","87.7369","48.1177","0","U","25544","999","40358","0.00030530000000","0.00017328","0.0000000000000","6793.363","92.872","418.359","412.096","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945273","234613180","0 ISS (ZARYA)","1 25544U 98067A   23179.74530466  .00017328  00000-0  30530-3 0  9992","2 25544  51.6422 271.2343 0004610  87.7369  48.1177 15.50513526403586"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T05:36:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-29T05:00:21.112416","15.50531168","0.00045010","51.6418","268.9353","92.8128","110.6904","0","U","25544","999","40365","0.00030618000000","0.00017390","0.0000000000000","6793.311","92.871","418.234","412.118","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945274","234613181","0 ISS (ZARYA)","1 25544U 98067A   23180.20857769  .00017390  00000-0  30618-3 0  9999","2 25544  51.6418 268.9353 0004501  92.8128 110.6904 15.50531168403657"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T09:26:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-29T09:08:19.993344","15.50528727","0.00046210","51.6415","268.0822","88.6940","356.6804","0","U","25544","999","40368","0.00026155000000","0.00014782","0.0000000000000","6793.318","92.872","418.322","412.044","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945574","234620561","0 ISS (ZARYA)","1 25544U 98067A   23180.38078696  .00014782  00000-0  26155-3 0  9995","2 25544  51.6415 268.0822 0004621  88.6940 356.6804 15.50528727403685"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T13:56:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-29T12:22:33.825792","15.50529972","0.00046310","51.6423","267.4141","88.2445","30.5208","0","U","25544","999","40370","0.00024547000000","0.00013843","0.0000000000000","6793.315","92.871","418.326","412.034","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945576","234620563","0 ISS (ZARYA)","1 25544U 98067A   23180.51566928  .00013843  00000-0  24547-3 0  9990","2 25544  51.6423 267.4141 0004631  88.2445  30.5208 15.50529972403700"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T17:56:18","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-29T17:05:36.875040","15.50532493","0.00044980","51.6428","266.4406","85.9095","50.7708","0","U","25544","999","40373","0.00022732000000","0.00012785","0.0000000000000","6793.307","92.871","418.228","412.117","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945796","234625861","0 ISS (ZARYA)","1 25544U 98067A   23180.71223235  .00012785  00000-0  22732-3 0  9991","2 25544  51.6428 266.4406 0004498  85.9095  50.7708 15.50532493403738"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-29T21:26:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-29T18:41:12.195168","15.50537939","0.00046510","51.6422","266.1105","89.4369","58.0332","0","U","25544","999","40374","0.00024752000000","0.00013967","0.0000000000000","6793.291","92.871","418.316","411.997","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3945801","234626297","0 ISS (ZARYA)","1 25544U 98067A   23180.77861337  .00013967  00000-0  24752-3 0  9995","2 25544  51.6422 266.1105 0004651  89.4369  58.0332 15.50537939403744"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-06-30T21:26:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-30T17:52:30.408960","15.50568945","0.00047480","51.6420","261.3188","92.4014","51.8612","0","U","25544","999","40389","0.00026227000000","0.00014846","0.0000000000000","6793.201","92.869","418.291","411.840","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946050","234632808","0 ISS (ZARYA)","1 25544U 98067A   23181.74479640  .00014846  00000-0  26227-3 0  9991","2 25544  51.6420 261.3188 0004748  92.4014  51.8612 15.50568945403897"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T01:46:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-06-30T23:19:39.999936","15.50574963","0.00047460","51.6421","260.1916","92.6001","240.7109","0","U","25544","999","40392","0.00025884000000","0.00014648","0.0000000000000","6793.183","92.869","418.272","411.824","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946340","234639964","0 ISS (ZARYA)","1 25544U 98067A   23181.97199074  .00014648  00000-0  25884-3 0  9994","2 25544  51.6421 260.1916 0004746  92.6001 240.7109 15.50574963403921"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T02:06:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T01:15:25.496352","15.50577399","0.00047320","51.6420","259.7933","92.6346","329.7027","0","U","25544","999","40394","0.00025877000000","0.00014646","0.0000000000000","6793.176","92.869","418.256","411.827","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946341","234639965","0 ISS (ZARYA)","1 25544U 98067A   23182.05237843  .00014646  00000-0  25877-3 0  9991","2 25544  51.6420 259.7933 0004732  92.6346 329.7027 15.50577399403945"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T05:16:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T04:32:04.686432","15.50581131","0.00047620","51.6418","259.1154","93.3659","11.7905","0","U","25544","999","40396","0.00025754000000","0.00014575","0.0000000000000","6793.165","92.868","418.265","411.795","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946342","234639966","0 ISS (ZARYA)","1 25544U 98067A   23182.18894313  .00014575  00000-0  25754-3 0  9991","2 25544  51.6418 259.1154 0004762  93.3659  11.7905 15.50581131403963"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T10:26:14","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T09:07:37.746336","15.50581804","0.00047180","51.6419","258.1690","91.8206","2.1878","0","U","25544","999","40399","0.00023288000000","0.00013134","0.0000000000000","6793.163","92.868","418.233","411.823","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946669","234647846","0 ISS (ZARYA)","1 25544U 98067A   23182.38029799  .00013134  00000-0  23288-3 0  9991","2 25544  51.6419 258.1690 0004718  91.8206   2.1878 15.50581804403993"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T13:16:11","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T12:40:00.000192","15.50586012","0.00046790","51.6422","257.4376","93.6370","104.1628","0","U","25544","999","40401","0.00023668000000","0.00013358","0.0000000000000","6793.151","92.868","418.194","411.837","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946683","234647860","0 ISS (ZARYA)","1 25544U 98067A   23182.52777778  .00013358  00000-0  23668-3 0  9994","2 25544  51.6422 257.4376 0004679  93.6370 104.1628 15.50586012404014"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T21:06:12","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T20:01:08.080320","15.50591751","0.00045790","51.6422","255.9196","94.0782","14.8979","0","U","25544","999","40406","-0.00005493100000","-0.00003661","0.0000000000000","6793.134","92.868","418.110","411.889","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946921","234654071","0 ISS (ZARYA)","1 25544U 98067A   23182.83412130 -.00003661  00000-0 -54931-4 0  9992","2 25544  51.6422 255.9196 0004579  94.0782  14.8979 15.50591751404065"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2023-07-01T22:16:13","18 SPCS","ISS (ZARYA)","1998-067A","EARTH","TEME","UTC","SGP4","2023-07-01T20:01:08.080320","15.50590112","0.00047400","51.6420","255.9188","94.3204","14.6500","0","U","25544","999","40406","0.00020518000000","0.00011518","0.0000000000000","6793.139","92.868","418.224","411.784","PAYLOAD","LARGE","ISS","1998-11-20","TTMTR","","3946935","234654072","0 ISS (ZARYA)","1 25544U 98067A   23182.83412130  .00011518  00000-0  20518-3 0  9993","2 25544  51.6420 255.9188 0004740  94.3204  14.6500 15.50590112404064"
